serie,idade,genero,cor_raca,estado_civil,renda_per_capita,trabalha,acesso_internet,possui_computador,tipo_escola_origem,distorcao_idade_serie,assistencia_pe_de_meia,nota_media,frequencia,media_atividades,taxa_entrega_atividades,reprovacoes,situacao
1,15,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,8.8,100.0,7.5,75.5,0,Aprovado
3,17,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.5,82.9,6.5,82.6,0,Aprovado
1,15,Feminino,Parda,Solteiro,"0,5-1 SM",Sim,Sim,Nao,Publica,Nao,Nao,5.0,87.8,4.6,54.8,0,Reprovado
1,15,Feminino,Preta,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,7.3,94.4,4.9,51.0,1,Em Risco
3,23,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Sim,Publica,Sim,Sim,6.8,90.2,4.8,54.0,1,Aprovado
1,15,Feminino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,4.9,83.9,4.3,75.4,0,Em Risco
1,15,Feminino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,7.3,93.3,5.8,63.3,1,Aprovado
1,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,8.2,95.3,5.4,63.8,0,Aprovado
1,17,Masculino,Parda,Casado/Uniao,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,4.8,86.3,4.2,47.6,1,Reprovado
3,23,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,5.0,81.7,4.8,58.6,1,Em Risco
1,17,Feminino,Parda,Solteiro,"0,5-1 SM",Sim,Sim,Nao,Publica,Sim,Nao,7.0,88.4,5.0,58.3,1,Em Risco
3,17,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,6.3,91.0,6.7,50.3,0,Em Risco
3,20,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Sim,Nao,4.6,56.7,4.8,62.4,1,Reprovado
2,16,Masculino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,7.6,91.3,6.6,59.9,0,Aprovado
3,17,Feminino,Branca,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,6.7,91.1,6.7,67.9,0,Em Risco
1,17,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,6.0,81.0,5.7,76.5,1,Em Risco
3,17,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,8.3,93.5,5.7,57.4,1,Aprovado
1,15,Masculino,Parda,Casado/Uniao,"0,5-1 SM",Sim,Sim,Nao,Privada,Nao,Nao,7.7,83.8,7.8,82.0,1,Aprovado
2,16,Masculino,Parda,Casado/Uniao,Acima de 1 SM,Nao,Sim,Sim,Publica,Nao,Nao,6.9,87.7,4.6,64.0,0,Aprovado
2,16,Feminino,Parda,Casado/Uniao,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,9.2,98.2,8.4,97.8,0,Aprovado
2,16,Masculino,Branca,Casado/Uniao,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,8.5,86.7,6.4,56.9,0,Aprovado
2,16,Feminino,Preta,Solteiro,"Ate 0,5 SM",Nao,Nao,Nao,Publica,Nao,Sim,3.6,82.6,4.2,58.0,1,Reprovado
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,5.1,82.0,6.8,69.8,0,Em Risco
1,19,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,3.0,80.5,4.2,83.9,1,Reprovado
1,15,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.0,91.5,6.8,76.0,1,Aprovado
3,17,Feminino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Privada,Nao,Nao,5.6,72.8,6.8,74.5,0,Reprovado
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Nao,Nao,Privada,Nao,Sim,5.3,82.9,6.4,70.4,1,Em Risco
3,17,Masculino,Parda,Casado/Uniao,Acima de 1 SM,Sim,Sim,Sim,Publica,Nao,Nao,8.0,87.0,7.8,77.4,0,Aprovado
3,17,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,3.7,80.5,2.8,38.7,0,Reprovado
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.6,99.8,6.4,78.2,1,Aprovado
2,16,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,9.7,95.3,9.1,89.2,0,Aprovado
1,15,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.3,86.5,6.3,79.3,1,Aprovado
1,15,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Nao,Sim,Publica,Nao,Nao,6.7,87.7,6.3,81.7,0,Aprovado
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Privada,Nao,Sim,3.7,81.6,5.1,82.8,1,Reprovado
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Privada,Nao,Sim,5.5,80.2,6.1,78.1,2,Em Risco
1,15,Feminino,Branca,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Publica,Nao,Nao,9.0,100.0,7.0,72.3,0,Aprovado
1,15,Masculino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,4.9,66.0,6.2,50.6,1,Reprovado
3,17,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,9.0,100.0,9.9,100.0,0,Aprovado
2,18,Feminino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,4.1,82.4,5.0,72.5,1,Reprovado
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,4.0,81.6,5.2,67.1,2,Reprovado
2,20,Feminino,Outra,Solteiro,"Ate 0,5 SM",Sim,Nao,Nao,Publica,Sim,Sim,4.0,80.8,3.2,42.6,1,Reprovado
1,17,Masculino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Publica,Sim,Nao,7.9,100.0,7.8,71.1,2,Aprovado
1,15,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,5.7,83.5,4.5,70.5,0,Em Risco
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.9,87.2,6.1,52.9,0,Aprovado
1,15,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Privada,Nao,Sim,6.7,83.7,6.3,73.6,0,Aprovado
3,17,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Nao,Sim,6.7,83.5,6.3,70.6,0,Aprovado
2,16,Feminino,Preta,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,8.1,91.2,7.1,73.5,1,Aprovado
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Nao,Nao,Publica,Nao,Sim,9.7,90.4,8.6,96.3,0,Aprovado
3,24,Feminino,Branca,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,8.8,90.7,9.7,98.3,1,Aprovado
1,18,Masculino,Parda,Solteiro,"0,5-1 SM",Sim,Sim,Sim,Privada,Sim,Nao,5.6,74.6,4.6,43.6,1,Reprovado
2,16,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Nao,Sim,9.1,100.0,7.7,68.6,0,Aprovado
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Privada,Nao,Sim,7.0,94.1,6.5,75.1,1,Aprovado
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,4.5,73.2,4.4,62.4,1,Reprovado
1,18,Masculino,Branca,Solteiro,"0,5-1 SM",Sim,Sim,Sim,Publica,Sim,Nao,3.9,74.6,2.1,39.0,1,Reprovado
2,16,Feminino,Outra,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Publica,Nao,Nao,8.2,95.3,7.3,69.7,0,Aprovado
2,16,Masculino,Preta,Casado/Uniao,"0,5-1 SM",Sim,Sim,Nao,Publica,Nao,Nao,6.9,75.7,5.9,50.1,1,Reprovado
1,15,Feminino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,5.5,89.4,5.0,66.9,1,Em Risco
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Privada,Nao,Nao,7.6,86.7,7.5,75.9,1,Aprovado
2,21,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Nao,Nao,Publica,Sim,Sim,7.3,93.5,4.3,50.8,1,Em Risco
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Nao,Nao,Publica,Nao,Sim,8.1,97.6,8.4,83.4,1,Aprovado
1,15,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,8.5,76.8,6.9,68.7,0,Em Risco
2,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Nao,Sim,7.5,85.8,5.5,60.3,0,Aprovado
2,18,Feminino,Preta,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Sim,Nao,5.7,84.7,4.3,61.5,1,Em Risco
3,17,Masculino,Preta,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Privada,Nao,Nao,6.1,81.6,6.6,75.7,1,Em Risco
1,20,Feminino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Publica,Sim,Nao,6.4,87.3,6.2,55.9,1,Aprovado
3,20,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Privada,Sim,Sim,4.5,82.0,3.9,63.8,2,Reprovado
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.0,90.7,5.0,57.2,1,Em Risco
1,17,Masculino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,7.6,91.0,7.6,66.2,1,Aprovado
1,15,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,4.4,84.2,6.5,79.7,1,Reprovado
1,15,Masculino,Parda,Solteiro,Acima de 1 SM,Sim,Sim,Nao,Publica,Nao,Nao,4.2,65.8,4.3,45.0,1,Reprovado
2,18,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,6.5,84.5,5.6,54.1,1,Em Risco
1,17,Feminino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Sim,Nao,5.6,75.2,5.3,63.6,2,Reprovado
3,17,Masculino,Branca,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,4.1,74.4,3.8,51.7,1,Reprovado
1,19,Feminino,Preta,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,5.4,82.5,5.2,47.0,1,Reprovado
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,6.2,80.2,7.7,87.9,1,Aprovado
1,15,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,5.9,82.4,6.0,70.1,1,Em Risco
1,15,Masculino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.3,86.2,6.5,52.7,0,Aprovado
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Privada,Nao,Sim,5.2,82.7,6.1,74.0,0,Em Risco
2,21,Feminino,Branca,Solteiro,"Ate 0,5 SM",Sim,Nao,Nao,Publica,Sim,Nao,5.2,79.5,4.2,47.6,2,Reprovado
2,16,Feminino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.2,80.2,4.8,59.7,0,Aprovado
2,19,Masculino,Branca,Solteiro,"0,5-1 SM",Sim,Sim,Nao,Publica,Sim,Nao,5.5,78.8,5.4,48.2,1,Reprovado
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Nao,Nao,Publica,Nao,Nao,3.9,76.7,4.1,48.7,1,Reprovado
2,16,Masculino,Parda,Casado/Uniao,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,5.8,83.1,6.9,75.8,1,Aprovado
1,15,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.5,83.7,5.9,66.0,0,Aprovado
2,22,Feminino,Parda,Outro,Acima de 1 SM,Nao,Sim,Nao,Publica,Sim,Nao,6.8,88.2,5.7,44.4,1,Aprovado
3,17,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,8.9,90.1,7.4,68.0,0,Aprovado
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,7.0,98.0,5.0,68.4,1,Aprovado
2,16,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,7.4,93.0,3.0,26.2,0,Aprovado
1,15,Masculino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,8.1,81.1,6.5,53.4,0,Em Risco
3,18,Masculino,Parda,Outro,Acima de 1 SM,Nao,Sim,Sim,Publica,Nao,Nao,6.6,81.9,6.8,78.2,0,Aprovado
3,17,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,8.5,100.0,7.2,68.5,0,Aprovado
2,16,Feminino,Branca,Solteiro,Acima de 1 SM,Sim,Sim,Nao,Publica,Nao,Nao,7.7,84.2,8.2,68.9,0,Aprovado
3,17,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,5.9,83.5,6.0,72.1,2,Aprovado
1,15,Feminino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,9.2,100.0,6.5,53.7,0,Aprovado
1,15,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.0,84.2,4.4,55.6,0,Aprovado
3,18,Feminino,Parda,Solteiro,Acima de 1 SM,Sim,Sim,Sim,Publica,Nao,Nao,9.4,100.0,6.7,58.0,1,Aprovado
3,17,Feminino,Branca,Outro,Acima de 1 SM,Nao,Sim,Sim,Publica,Nao,Nao,7.4,81.6,7.8,69.3,1,Aprovado
1,16,Feminino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,5.7,78.7,7.2,63.7,0,Em Risco
1,15,Masculino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,5.7,87.1,4.9,65.9,1,Em Risco
1,17,Masculino,Branca,Solteiro,"Ate 0,5 SM",Nao,Nao,Nao,Publica,Sim,Sim,5.2,83.4,4.8,48.8,1,Reprovado
1,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,5.7,84.7,5.1,67.2,0,Em Risco
3,17,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,7.7,83.9,5.7,64.9,1,Aprovado
2,17,Masculino,Preta,Solteiro,Acima de 1 SM,Sim,Sim,Sim,Privada,Nao,Nao,6.7,77.4,5.1,43.1,0,Em Risco
1,15,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,4.4,83.6,4.2,38.7,1,Reprovado
1,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.7,87.9,5.5,66.4,1,Em Risco
1,15,Feminino,Parda,Solteiro,"0,5-1 SM",Sim,Sim,Nao,Publica,Nao,Nao,6.2,80.8,5.5,52.1,2,Em Risco
1,15,Masculino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Publica,Nao,Nao,6.4,84.1,3.1,33.0,0,Em Risco
2,16,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,7.1,96.1,8.7,82.2,0,Aprovado
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.4,89.4,5.6,60.7,1,Aprovado
3,17,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Nao,Sim,7.6,87.5,7.0,63.9,1,Aprovado
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.2,82.9,5.8,67.5,1,Aprovado
3,17,Feminino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Privada,Nao,Nao,7.1,89.8,5.1,68.9,0,Aprovado
3,17,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Privada,Nao,Sim,4.9,80.9,4.9,68.9,1,Em Risco
3,17,Masculino,Parda,Casado/Uniao,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Nao,Sim,9.6,92.2,7.9,56.8,0,Aprovado
2,16,Masculino,Branca,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,4.6,82.8,5.0,58.7,1,Em Risco
2,16,Feminino,Preta,Solteiro,"Ate 0,5 SM",Nao,Nao,Nao,Publica,Nao,Sim,6.0,88.6,5.2,55.7,0,Em Risco
1,15,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,5.0,83.2,4.0,60.0,2,Em Risco
1,15,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,6.5,82.3,7.3,68.6,0,Aprovado
1,19,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,5.6,92.7,3.6,41.2,1,Reprovado
1,15,Feminino,Parda,Outro,"Ate 0,5 SM",Sim,Sim,Sim,Publica,Nao,Sim,6.1,90.1,4.8,60.4,0,Em Risco
2,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Privada,Nao,Sim,8.9,94.9,5.8,52.4,0,Aprovado
3,21,Feminino,Parda,Casado/Uniao,Acima de 1 SM,Sim,Nao,Sim,Publica,Sim,Nao,7.2,83.2,5.7,60.7,1,Aprovado
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,6.0,81.4,6.3,76.7,0,Em Risco
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,7.5,84.9,7.5,71.3,0,Aprovado
3,17,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,8.5,100.0,7.0,57.4,0,Aprovado
3,17,Feminino,Preta,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,7.9,87.3,5.6,38.3,0,Aprovado
3,17,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,6.3,75.2,6.0,27.8,0,Reprovado
3,17,Masculino,Preta,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Privada,Nao,Nao,5.1,86.7,6.3,74.6,1,Em Risco
2,19,Feminino,Parda,Solteiro,"0,5-1 SM",Sim,Sim,Nao,Publica,Sim,Nao,5.9,76.5,5.5,56.2,1,Em Risco
3,21,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,6.3,89.4,5.9,45.6,1,Em Risco
1,15,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,5.8,84.2,6.7,78.1,0,Em Risco
1,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.5,84.7,4.8,52.8,0,Em Risco
1,15,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.3,82.5,6.7,65.0,1,Aprovado
1,15,Feminino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,8.3,93.3,7.8,61.7,0,Aprovado
1,23,Masculino,Branca,Casado/Uniao,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,8.3,86.3,7.3,81.3,1,Aprovado
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,7.5,90.0,6.1,64.6,0,Aprovado
3,17,Masculino,Parda,Outro,"Ate 0,5 SM",Nao,Nao,Nao,Publica,Nao,Sim,6.1,88.2,6.7,67.2,0,Aprovado
2,18,Masculino,Branca,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Nao,6.9,96.5,5.7,76.1,1,Em Risco
1,18,Feminino,Parda,Solteiro,Acima de 1 SM,Sim,Sim,Nao,Privada,Sim,Nao,6.6,76.8,4.5,49.1,1,Reprovado
3,20,Masculino,Parda,Solteiro,Acima de 1 SM,Sim,Sim,Sim,Publica,Sim,Nao,5.9,78.7,6.4,59.1,1,Reprovado
2,18,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,8.2,89.8,5.9,54.3,1,Aprovado
2,16,Masculino,Preta,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,5.5,80.1,3.1,55.3,1,Reprovado
2,21,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,6.2,81.5,5.2,50.8,1,Em Risco
1,15,Feminino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,7.7,83.1,7.9,82.4,0,Aprovado
1,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,5.5,80.4,6.0,52.2,1,Em Risco
3,18,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,6.7,82.2,6.5,63.9,0,Aprovado
1,15,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Sim,Publica,Nao,Sim,8.0,88.2,8.4,82.0,0,Aprovado
2,16,Feminino,Preta,Solteiro,"Ate 0,5 SM",Nao,Nao,Nao,Publica,Nao,Sim,6.5,96.1,5.3,71.1,1,Em Risco
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.1,90.2,6.0,57.8,0,Aprovado
2,21,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Sim,Sim,5.6,83.3,5.9,55.2,1,Em Risco
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,7.5,98.7,8.3,90.5,0,Aprovado
1,19,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Nao,Nao,Publica,Sim,Sim,4.9,83.0,4.0,57.8,1,Reprovado
1,16,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.0,86.1,6.9,78.8,1,Aprovado
2,17,Masculino,Parda,Solteiro,Acima de 1 SM,Nao,Sim,Sim,Privada,Nao,Nao,7.2,83.4,6.7,52.5,0,Aprovado
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Privada,Nao,Sim,8.1,88.9,8.6,84.2,1,Aprovado
1,19,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Nao,Nao,Publica,Sim,Nao,2.9,57.5,5.3,71.3,2,Reprovado
3,17,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Publica,Nao,Nao,5.6,75.1,6.3,62.2,0,Em Risco
2,16,Masculino,Parda,Casado/Uniao,Acima de 1 SM,Nao,Sim,Nao,Publica,Nao,Nao,9.6,96.3,7.6,39.1,0,Aprovado
1,17,Feminino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,6.3,86.3,4.5,36.4,1,Em Risco
2,16,Masculino,Parda,Solteiro,Acima de 1 SM,Sim,Sim,Nao,Publica,Nao,Nao,5.7,79.0,4.7,55.0,0,Em Risco
2,19,Masculino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Sim,Sim,6.9,84.9,7.9,80.1,1,Aprovado
1,15,Feminino,Preta,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,5.4,72.1,5.8,50.2,0,Reprovado
1,15,Feminino,Branca,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,3.7,81.6,3.7,59.5,1,Reprovado
3,17,Masculino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Sim,Privada,Nao,Nao,7.4,84.3,4.4,53.3,0,Em Risco
2,16,Feminino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,5.0,83.1,5.8,66.6,1,Em Risco
2,16,Feminino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,6.6,71.2,8.6,75.4,0,Em Risco
2,18,Feminino,Preta,Outro,"Ate 0,5 SM",Sim,Nao,Nao,Publica,Sim,Sim,8.7,99.7,9.7,91.4,1,Aprovado
1,15,Masculino,Branca,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,6.6,88.7,4.6,79.2,0,Aprovado
1,15,Masculino,Parda,Solteiro,"Ate 0,5 SM",Sim,Sim,Nao,Privada,Nao,Nao,3.9,74.9,6.4,86.8,1,Em Risco
2,16,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Sim,6.5,84.0,6.2,64.2,0,Em Risco
1,15,Feminino,Preta,Casado/Uniao,"Ate 0,5 SM",Sim,Sim,Nao,Publica,Nao,Sim,6.6,91.5,6.3,55.5,0,Aprovado
1,17,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Sim,Nao,4.1,63.3,4.1,58.1,2,Reprovado
3,17,Feminino,Parda,Solteiro,"Ate 0,5 SM",Nao,Nao,Nao,Publica,Nao,Sim,4.2,81.4,3.0,60.1,2,Reprovado
3,17,Feminino,Parda,Solteiro,"0,5-1 SM",Nao,Sim,Nao,Publica,Nao,Nao,5.1,75.0,5.3,51.8,0,Em Risco
3,17,Feminino,Parda,Solteiro,"0,5-1 SM",Sim,Sim,Nao,Publica,Nao,Nao,7.0,92.2,6.7,63.1,2,Aprovado
3,17,Masculino,Parda,Solteiro,"Ate 0,5 SM",Nao,Sim,Nao,Publica,Nao,Nao,3.9,77.8,3.8,65.8,0,Reprovado
1,16,Feminino,Parda,Solteiro,Acima de 1 SM,Sim,Sim,Nao,Publica,Nao,Nao,7.3,80.1,4.7,49.0,0,Reprovado
